state,district,month,child_enrolments,adult_enrolments,total_enrolments
Uttar Pradesh,Kannauj,2025-01,30694.0,12947.0,43641.0
Uttar Pradesh,Kannauj,2025-02,928.0,492.0,1420.0
Uttar Pradesh,Kannauj,2025-03,914.0,495.0,1409.0
Uttar Pradesh,Kannauj,2025-04,549.0,324.0,873.0
Uttar Pradesh,Kannauj,2025-05,399.0,276.0,675.0
Uttar Pradesh,Kannauj,2025-06,642.0,449.0,1091.0
Uttar Pradesh,Kannauj,2025-07,316.0,226.0,542.0
Uttar Pradesh,Kannauj,2025-08,515.0,292.0,807.0
Uttar Pradesh,Kannauj,2025-09,658.0,450.0,1108.0
Uttar Pradesh,Kannauj,2025-10,563.0,337.0,900.0
Uttar Pradesh,Kannauj,2025-11,934.0,487.0,1421.0
Uttar Pradesh,Kannauj,2025-12,918.0,439.0,1357.0
Uttar Pradesh,Kanpur Dehat,2025-01,35509.0,13196.0,48705.0
Uttar Pradesh,Kanpur Dehat,2025-02,901.0,429.0,1330.0
Uttar Pradesh,Kanpur Dehat,2025-03,881.0,458.0,1339.0
Uttar Pradesh,Kanpur Dehat,2025-04,593.0,344.0,937.0
Uttar Pradesh,Kanpur Dehat,2025-05,383.0,231.0,614.0
Uttar Pradesh,Kanpur Dehat,2025-06,766.0,442.0,1208.0
Uttar Pradesh,Kanpur Dehat,2025-07,351.0,214.0,565.0
Uttar Pradesh,Kanpur Dehat,2025-08,534.0,290.0,824.0
Uttar Pradesh,Kanpur Dehat,2025-09,783.0,464.0,1247.0
Uttar Pradesh,Kanpur Dehat,2025-10,606.0,321.0,927.0
Uttar Pradesh,Kanpur Dehat,2025-11,870.0,437.0,1307.0
Uttar Pradesh,Kanpur Dehat,2025-12,912.0,395.0,1307.0
Uttar Pradesh,Kanpur Nagar,2025-01,53927.0,56852.0,110779.0
Uttar Pradesh,Kanpur Nagar,2025-02,1882.0,1587.0,3469.0
Uttar Pradesh,Kanpur Nagar,2025-03,1813.0,1657.0,3470.0
Uttar Pradesh,Kanpur Nagar,2025-04,1127.0,1025.0,2152.0
Uttar Pradesh,Kanpur Nagar,2025-05,770.0,823.0,1593.0
Uttar Pradesh,Kanpur Nagar,2025-06,1647.0,1542.0,3189.0
Uttar Pradesh,Kanpur Nagar,2025-07,820.0,926.0,1746.0
Uttar Pradesh,Kanpur Nagar,2025-08,1015.0,958.0,1973.0
Uttar Pradesh,Kanpur Nagar,2025-09,1554.0,1465.0,3019.0
Uttar Pradesh,Kanpur Nagar,2025-10,1363.0,1224.0,2587.0
Uttar Pradesh,Kanpur Nagar,2025-11,1823.0,1669.0,3492.0
Uttar Pradesh,Kanpur Nagar,2025-12,1861.0,1484.0,3345.0
Uttar Pradesh,Kasganj,2025-01,31198.0,13218.0,44416.0
Uttar Pradesh,Kasganj,2025-02,1209.0,583.0,1792.0
Uttar Pradesh,Kasganj,2025-03,916.0,526.0,1442.0
Uttar Pradesh,Kasganj,2025-04,613.0,441.0,1054.0
Uttar Pradesh,Kasganj,2025-05,349.0,207.0,556.0
Uttar Pradesh,Kasganj,2025-06,722.0,420.0,1142.0
Uttar Pradesh,Kasganj,2025-07,474.0,342.0,816.0
Uttar Pradesh,Kasganj,2025-08,578.0,365.0,943.0
Uttar Pradesh,Kasganj,2025-09,809.0,553.0,1362.0
Uttar Pradesh,Kasganj,2025-10,735.0,385.0,1120.0
Uttar Pradesh,Kasganj,2025-11,1107.0,586.0,1693.0
Uttar Pradesh,Kasganj,2025-12,1056.0,512.0,1568.0
Uttar Pradesh,Kaushambi,2025-01,49780.0,12596.0,62376.0
Uttar Pradesh,Kaushambi,2025-02,1236.0,556.0,1792.0
Uttar Pradesh,Kaushambi,2025-03,1003.0,628.0,1631.0
Uttar Pradesh,Kaushambi,2025-04,762.0,404.0,1166.0
Uttar Pradesh,Kaushambi,2025-05,458.0,283.0,741.0
Uttar Pradesh,Kaushambi,2025-06,1005.0,460.0,1465.0
Uttar Pradesh,Kaushambi,2025-07,446.0,263.0,709.0
Uttar Pradesh,Kaushambi,2025-08,744.0,408.0,1152.0
Uttar Pradesh,Kaushambi,2025-09,994.0,531.0,1525.0
Uttar Pradesh,Kaushambi,2025-10,998.0,498.0,1496.0
Uttar Pradesh,Kaushambi,2025-11,1234.0,603.0,1837.0
Uttar Pradesh,Kaushambi,2025-12,1283.0,508.0,1791.0
Uttar Pradesh,Kheri,2025-01,81371.0,29029.0,110400.0
Uttar Pradesh,Kheri,2025-02,3325.0,1198.0,4523.0
Uttar Pradesh,Kheri,2025-03,2764.0,1234.0,3998.0
Uttar Pradesh,Kheri,2025-04,1701.0,858.0,2559.0
Uttar Pradesh,Kheri,2025-05,1215.0,502.0,1717.0
Uttar Pradesh,Kheri,2025-06,2410.0,985.0,3395.0
Uttar Pradesh,Kheri,2025-07,1444.0,739.0,2183.0
Uttar Pradesh,Kheri,2025-08,1654.0,817.0,2471.0
Uttar Pradesh,Kheri,2025-09,2392.0,1119.0,3511.0
Uttar Pradesh,Kheri,2025-10,2258.0,985.0,3243.0
Uttar Pradesh,Kheri,2025-11,3152.0,1194.0,4346.0
Uttar Pradesh,Kheri,2025-12,3048.0,977.0,4025.0
Uttar Pradesh,Kushinagar,2025-01,47365.0,40383.0,87748.0
Uttar Pradesh,Kushinagar,2025-02,1827.0,1326.0,3153.0
Uttar Pradesh,Kushinagar,2025-03,1586.0,1283.0,2869.0
Uttar Pradesh,Kushinagar,2025-04,1174.0,946.0,2120.0
Uttar Pradesh,Kushinagar,2025-05,835.0,687.0,1522.0
Uttar Pradesh,Kushinagar,2025-06,1780.0,1267.0,3047.0
Uttar Pradesh,Kushinagar,2025-07,1160.0,747.0,1907.0
Uttar Pradesh,Kushinagar,2025-08,944.0,811.0,1755.0
Uttar Pradesh,Kushinagar,2025-09,1513.0,1212.0,2725.0
Uttar Pradesh,Kushinagar,2025-10,1301.0,1042.0,2343.0
Uttar Pradesh,Kushinagar,2025-11,1831.0,1350.0,3181.0
Uttar Pradesh,Kushinagar,2025-12,1548.0,1079.0,2627.0
Uttar Pradesh,Kushinagar *,2025-01,17.0,13.0,30.0
Uttar Pradesh,Kushinagar *,2025-02,2.0,0.0,2.0
Uttar Pradesh,Kushinagar *,2025-03,2.0,2.0,4.0
Uttar Pradesh,Kushinagar *,2025-04,2.0,1.0,3.0
Uttar Pradesh,Kushinagar *,2025-05,0.0,0.0,0.0
Uttar Pradesh,Kushinagar *,2025-06,0.0,0.0,0.0
Uttar Pradesh,Kushinagar *,2025-07,0.0,0.0,0.0
Uttar Pradesh,Kushinagar *,2025-08,1.0,0.0,1.0
Uttar Pradesh,Kushinagar *,2025-09,0.0,2.0,2.0
Uttar Pradesh,Kushinagar *,2025-10,0.0,1.0,1.0
Uttar Pradesh,Kushinagar *,2025-11,4.0,2.0,6.0
Uttar Pradesh,Kushinagar *,2025-12,4.0,1.0,5.0
Uttar Pradesh,Lalitpur,2025-01,27735.0,18976.0,46711.0
Uttar Pradesh,Lalitpur,2025-02,1010.0,613.0,1623.0
Uttar Pradesh,Lalitpur,2025-03,735.0,595.0,1330.0
Uttar Pradesh,Lalitpur,2025-04,532.0,431.0,963.0
Uttar Pradesh,Lalitpur,2025-05,253.0,226.0,479.0
Uttar Pradesh,Lalitpur,2025-06,694.0,495.0,1189.0
Uttar Pradesh,Lalitpur,2025-07,222.0,268.0,490.0
Uttar Pradesh,Lalitpur,2025-08,447.0,364.0,811.0
Uttar Pradesh,Lalitpur,2025-09,763.0,538.0,1301.0
Uttar Pradesh,Lalitpur,2025-10,740.0,607.0,1347.0
Uttar Pradesh,Lalitpur,2025-11,877.0,614.0,1491.0
Uttar Pradesh,Lalitpur,2025-12,822.0,534.0,1356.0
Uttar Pradesh,Lucknow,2025-01,76330.0,59983.0,136313.0
Uttar Pradesh,Lucknow,2025-02,2154.0,1717.0,3871.0
Uttar Pradesh,Lucknow,2025-03,1967.0,1642.0,3609.0
Uttar Pradesh,Lucknow,2025-04,1220.0,1124.0,2344.0
Uttar Pradesh,Lucknow,2025-05,849.0,790.0,1639.0
Uttar Pradesh,Lucknow,2025-06,2028.0,1599.0,3627.0
Uttar Pradesh,Lucknow,2025-07,1146.0,1062.0,2208.0
Uttar Pradesh,Lucknow,2025-08,1112.0,1037.0,2149.0
Uttar Pradesh,Lucknow,2025-09,1831.0,1585.0,3416.0
Uttar Pradesh,Lucknow,2025-10,1998.0,1544.0,3542.0
Uttar Pradesh,Lucknow,2025-11,2675.0,1813.0,4488.0
Uttar Pradesh,Lucknow,2025-12,2382.0,1658.0,4040.0
Uttar Pradesh,Maharajganj,2025-01,32688.0,26546.0,59234.0
Uttar Pradesh,Maharajganj,2025-02,1327.0,909.0,2236.0
Uttar Pradesh,Maharajganj,2025-03,1204.0,879.0,2083.0
Uttar Pradesh,Maharajganj,2025-04,843.0,621.0,1464.0
Uttar Pradesh,Maharajganj,2025-05,657.0,460.0,1117.0
Uttar Pradesh,Maharajganj,2025-06,1196.0,763.0,1959.0
Uttar Pradesh,Maharajganj,2025-07,543.0,425.0,968.0
Uttar Pradesh,Maharajganj,2025-08,1024.0,594.0,1618.0
Uttar Pradesh,Maharajganj,2025-09,1271.0,908.0,2179.0
Uttar Pradesh,Maharajganj,2025-10,1010.0,854.0,1864.0
Uttar Pradesh,Maharajganj,2025-11,1352.0,901.0,2253.0
Uttar Pradesh,Maharajganj,2025-12,1248.0,879.0,2127.0
Uttar Pradesh,Mahoba,2025-01,18742.0,9002.0,27744.0
Uttar Pradesh,Mahoba,2025-02,714.0,318.0,1032.0
Uttar Pradesh,Mahoba,2025-03,603.0,358.0,961.0
Uttar Pradesh,Mahoba,2025-04,424.0,241.0,665.0
Uttar Pradesh,Mahoba,2025-05,269.0,141.0,410.0
Uttar Pradesh,Mahoba,2025-06,603.0,294.0,897.0
Uttar Pradesh,Mahoba,2025-07,293.0,189.0,482.0
Uttar Pradesh,Mahoba,2025-08,332.0,186.0,518.0
Uttar Pradesh,Mahoba,2025-09,552.0,311.0,863.0
Uttar Pradesh,Mahoba,2025-10,410.0,237.0,647.0
Uttar Pradesh,Mahoba,2025-11,628.0,346.0,974.0
Uttar Pradesh,Mahoba,2025-12,603.0,328.0,931.0
Uttar Pradesh,Mahoba *,2025-01,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-02,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-03,0.0,1.0,1.0
Uttar Pradesh,Mahoba *,2025-04,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-05,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-06,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-07,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-08,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-09,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-10,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-11,0.0,0.0,0.0
Uttar Pradesh,Mahoba *,2025-12,0.0,0.0,0.0
Uttar Pradesh,Mahrajganj,2025-01,0.0,0.0,0.0
Uttar Pradesh,Mahrajganj,2025-02,0.0,0.0,0.0
Uttar Pradesh,Mahrajganj,2025-03,0.0,0.0,0.0
Uttar Pradesh,Mahrajganj,2025-04,0.0,1.0,1.0
Uttar Pradesh,Mahrajganj,2025-05,0.0,3.0,3.0
Uttar Pradesh,Mahrajganj,2025-06,0.0,2.0,2.0
Uttar Pradesh,Mahrajganj,2025-07,0.0,1.0,1.0
Uttar Pradesh,Mahrajganj,2025-08,2.0,0.0,2.0
Uttar Pradesh,Mahrajganj,2025-09,0.0,1.0,1.0
Uttar Pradesh,Mahrajganj,2025-10,0.0,0.0,0.0
Uttar Pradesh,Mahrajganj,2025-11,0.0,0.0,0.0
Uttar Pradesh,Mahrajganj,2025-12,0.0,2.0,2.0
Uttar Pradesh,Mainpuri,2025-01,27012.0,15616.0,42628.0
Uttar Pradesh,Mainpuri,2025-02,1041.0,632.0,1673.0
Uttar Pradesh,Mainpuri,2025-03,845.0,589.0,1434.0
Uttar Pradesh,Mainpuri,2025-04,595.0,454.0,1049.0
Uttar Pradesh,Mainpuri,2025-05,396.0,343.0,739.0
Uttar Pradesh,Mainpuri,2025-06,758.0,477.0,1235.0
Uttar Pradesh,Mainpuri,2025-07,329.0,257.0,586.0
Uttar Pradesh,Mainpuri,2025-08,526.0,309.0,835.0
Uttar Pradesh,Mainpuri,2025-09,838.0,534.0,1372.0
Uttar Pradesh,Mainpuri,2025-10,756.0,423.0,1179.0
Uttar Pradesh,Mainpuri,2025-11,1052.0,589.0,1641.0
Uttar Pradesh,Mainpuri,2025-12,1202.0,546.0,1748.0
Uttar Pradesh,Mathura,2025-01,50076.0,24698.0,74774.0
Uttar Pradesh,Mathura,2025-02,1581.0,794.0,2375.0
Uttar Pradesh,Mathura,2025-03,1242.0,666.0,1908.0
Uttar Pradesh,Mathura,2025-04,956.0,529.0,1485.0
Uttar Pradesh,Mathura,2025-05,596.0,366.0,962.0
Uttar Pradesh,Mathura,2025-06,1224.0,649.0,1873.0
Uttar Pradesh,Mathura,2025-07,583.0,352.0,935.0
Uttar Pradesh,Mathura,2025-08,799.0,464.0,1263.0
Uttar Pradesh,Mathura,2025-09,1157.0,698.0,1855.0
Uttar Pradesh,Mathura,2025-10,1184.0,648.0,1832.0
Uttar Pradesh,Mathura,2025-11,1315.0,732.0,2047.0
Uttar Pradesh,Mathura,2025-12,1312.0,675.0,1987.0
Uttar Pradesh,Mau,2025-01,28202.0,22915.0,51117.0
Uttar Pradesh,Mau,2025-02,941.0,967.0,1908.0
Uttar Pradesh,Mau,2025-03,784.0,928.0,1712.0
Uttar Pradesh,Mau,2025-04,547.0,704.0,1251.0
Uttar Pradesh,Mau,2025-05,371.0,513.0,884.0
Uttar Pradesh,Mau,2025-06,881.0,911.0,1792.0
Uttar Pradesh,Mau,2025-07,376.0,493.0,869.0
Uttar Pradesh,Mau,2025-08,526.0,555.0,1081.0
Uttar Pradesh,Mau,2025-09,837.0,875.0,1712.0
Uttar Pradesh,Mau,2025-10,791.0,829.0,1620.0
Uttar Pradesh,Mau,2025-11,909.0,997.0,1906.0
Uttar Pradesh,Mau,2025-12,841.0,838.0,1679.0
Uttar Pradesh,Meerut,2025-01,68997.0,39254.0,108251.0
Uttar Pradesh,Meerut,2025-02,2130.0,1283.0,3413.0
Uttar Pradesh,Meerut,2025-03,2027.0,1309.0,3336.0
Uttar Pradesh,Meerut,2025-04,1121.0,776.0,1897.0
Uttar Pradesh,Meerut,2025-05,956.0,640.0,1596.0
Uttar Pradesh,Meerut,2025-06,1645.0,935.0,2580.0
Uttar Pradesh,Meerut,2025-07,1099.0,706.0,1805.0
Uttar Pradesh,Meerut,2025-08,1102.0,851.0,1953.0
Uttar Pradesh,Meerut,2025-09,1562.0,1144.0,2706.0
Uttar Pradesh,Meerut,2025-10,1535.0,1068.0,2603.0
Uttar Pradesh,Meerut,2025-11,2101.0,1324.0,3425.0
Uttar Pradesh,Meerut,2025-12,1829.0,1079.0,2908.0
Uttar Pradesh,Mirzapur,2025-01,46453.0,20579.0,67032.0
Uttar Pradesh,Mirzapur,2025-02,1480.0,710.0,2190.0
Uttar Pradesh,Mirzapur,2025-03,1145.0,639.0,1784.0
Uttar Pradesh,Mirzapur,2025-04,802.0,447.0,1249.0
Uttar Pradesh,Mirzapur,2025-05,603.0,379.0,982.0
Uttar Pradesh,Mirzapur,2025-06,1283.0,641.0,1924.0
Uttar Pradesh,Mirzapur,2025-07,516.0,286.0,802.0
Uttar Pradesh,Mirzapur,2025-08,990.0,527.0,1517.0
Uttar Pradesh,Mirzapur,2025-09,1112.0,597.0,1709.0
Uttar Pradesh,Mirzapur,2025-10,1042.0,624.0,1666.0
Uttar Pradesh,Mirzapur,2025-11,1480.0,783.0,2263.0
Uttar Pradesh,Mirzapur,2025-12,1357.0,667.0,2024.0
Uttar Pradesh,Moradabad,2025-01,60285.0,34773.0,95058.0
Uttar Pradesh,Moradabad,2025-02,2272.0,1253.0,3525.0
Uttar Pradesh,Moradabad,2025-03,1960.0,1213.0,3173.0
Uttar Pradesh,Moradabad,2025-04,993.0,820.0,1813.0
Uttar Pradesh,Moradabad,2025-05,1065.0,692.0,1757.0
Uttar Pradesh,Moradabad,2025-06,2318.0,1176.0,3494.0
Uttar Pradesh,Moradabad,2025-07,1083.0,829.0,1912.0
Uttar Pradesh,Moradabad,2025-08,1129.0,740.0,1869.0
Uttar Pradesh,Moradabad,2025-09,1688.0,1074.0,2762.0
Uttar Pradesh,Moradabad,2025-10,1775.0,1207.0,2982.0
Uttar Pradesh,Moradabad,2025-11,2149.0,1152.0,3301.0
Uttar Pradesh,Moradabad,2025-12,1961.0,1011.0,2972.0
Uttar Pradesh,Muzaffarnagar,2025-01,77896.0,34153.0,112049.0
Uttar Pradesh,Muzaffarnagar,2025-02,1723.0,1230.0,2953.0
Uttar Pradesh,Muzaffarnagar,2025-03,1416.0,1105.0,2521.0
Uttar Pradesh,Muzaffarnagar,2025-04,893.0,757.0,1650.0
Uttar Pradesh,Muzaffarnagar,2025-05,739.0,586.0,1325.0
Uttar Pradesh,Muzaffarnagar,2025-06,1459.0,1032.0,2491.0
Uttar Pradesh,Muzaffarnagar,2025-07,686.0,588.0,1274.0
Uttar Pradesh,Muzaffarnagar,2025-08,966.0,823.0,1789.0
Uttar Pradesh,Muzaffarnagar,2025-09,1349.0,1072.0,2421.0
Uttar Pradesh,Muzaffarnagar,2025-10,1330.0,1001.0,2331.0
Uttar Pradesh,Muzaffarnagar,2025-11,1876.0,1138.0,3014.0
Uttar Pradesh,Muzaffarnagar,2025-12,1849.0,965.0,2814.0
Uttar Pradesh,Pilibhit,2025-01,60402.0,25332.0,85734.0
Uttar Pradesh,Pilibhit,2025-02,1561.0,913.0,2474.0
Uttar Pradesh,Pilibhit,2025-03,1460.0,882.0,2342.0
Uttar Pradesh,Pilibhit,2025-04,806.0,561.0,1367.0
Uttar Pradesh,Pilibhit,2025-05,664.0,506.0,1170.0
Uttar Pradesh,Pilibhit,2025-06,1306.0,686.0,1992.0
Uttar Pradesh,Pilibhit,2025-07,535.0,431.0,966.0
Uttar Pradesh,Pilibhit,2025-08,920.0,648.0,1568.0
Uttar Pradesh,Pilibhit,2025-09,1148.0,747.0,1895.0
Uttar Pradesh,Pilibhit,2025-10,1261.0,692.0,1953.0
Uttar Pradesh,Pilibhit,2025-11,2003.0,840.0,2843.0
Uttar Pradesh,Pilibhit,2025-12,2159.0,668.0,2827.0
Uttar Pradesh,Pratapgarh,2025-01,48413.0,33821.0,82234.0
Uttar Pradesh,Pratapgarh,2025-02,1503.0,909.0,2412.0
Uttar Pradesh,Pratapgarh,2025-03,1238.0,965.0,2203.0
Uttar Pradesh,Pratapgarh,2025-04,774.0,710.0,1484.0
Uttar Pradesh,Pratapgarh,2025-05,703.0,548.0,1251.0
Uttar Pradesh,Pratapgarh,2025-06,1393.0,908.0,2301.0
Uttar Pradesh,Pratapgarh,2025-07,680.0,622.0,1302.0
Uttar Pradesh,Pratapgarh,2025-08,863.0,669.0,1532.0
Uttar Pradesh,Pratapgarh,2025-09,1149.0,870.0,2019.0
Uttar Pradesh,Pratapgarh,2025-10,1130.0,897.0,2027.0
Uttar Pradesh,Pratapgarh,2025-11,1393.0,986.0,2379.0
Uttar Pradesh,Pratapgarh,2025-12,1453.0,926.0,2379.0
Uttar Pradesh,Prayagraj,2025-01,6722.0,6752.0,13474.0
Uttar Pradesh,Prayagraj,2025-02,227.0,169.0,396.0
Uttar Pradesh,Prayagraj,2025-03,179.0,147.0,326.0
Uttar Pradesh,Prayagraj,2025-04,102.0,97.0,199.0
Uttar Pradesh,Prayagraj,2025-05,92.0,68.0,160.0
Uttar Pradesh,Prayagraj,2025-06,206.0,155.0,361.0
Uttar Pradesh,Prayagraj,2025-07,105.0,95.0,200.0
Uttar Pradesh,Prayagraj,2025-08,123.0,104.0,227.0
Uttar Pradesh,Prayagraj,2025-09,165.0,113.0,278.0
Uttar Pradesh,Prayagraj,2025-10,155.0,133.0,288.0
Uttar Pradesh,Prayagraj,2025-11,184.0,133.0,317.0
Uttar Pradesh,Prayagraj,2025-12,208.0,117.0,325.0
Uttar Pradesh,Rae Bareli,2025-01,50640.0,27325.0,77965.0
Uttar Pradesh,Rae Bareli,2025-02,1508.0,892.0,2400.0
Uttar Pradesh,Rae Bareli,2025-03,1249.0,878.0,2127.0
Uttar Pradesh,Rae Bareli,2025-04,773.0,611.0,1384.0
Uttar Pradesh,Rae Bareli,2025-05,636.0,510.0,1146.0
Uttar Pradesh,Rae Bareli,2025-06,1301.0,863.0,2164.0
Uttar Pradesh,Rae Bareli,2025-07,701.0,510.0,1211.0
Uttar Pradesh,Rae Bareli,2025-08,852.0,626.0,1478.0
Uttar Pradesh,Rae Bareli,2025-09,1201.0,799.0,2000.0
Uttar Pradesh,Rae Bareli,2025-10,1316.0,825.0,2141.0
Uttar Pradesh,Rae Bareli,2025-11,1467.0,824.0,2291.0
Uttar Pradesh,Rae Bareli,2025-12,1579.0,882.0,2461.0
Uttar Pradesh,Raebareli,2025-01,0.0,1.0,1.0
Uttar Pradesh,Raebareli,2025-02,0.0,0.0,0.0
Uttar Pradesh,Raebareli,2025-03,0.0,0.0,0.0
Uttar Pradesh,Raebareli,2025-04,0.0,0.0,0.0
Uttar Pradesh,Raebareli,2025-05,0.0,1.0,1.0
Uttar Pradesh,Raebareli,2025-06,0.0,1.0,1.0
Uttar Pradesh,Raebareli,2025-07,0.0,0.0,0.0
Uttar Pradesh,Raebareli,2025-08,1.0,0.0,1.0
Uttar Pradesh,Raebareli,2025-09,0.0,0.0,0.0
Uttar Pradesh,Raebareli,2025-10,0.0,1.0,1.0
Uttar Pradesh,Raebareli,2025-11,1.0,0.0,1.0
Uttar Pradesh,Raebareli,2025-12,0.0,1.0,1.0
Uttar Pradesh,Rampur,2025-01,53275.0,23141.0,76416.0
Uttar Pradesh,Rampur,2025-02,1429.0,1018.0,2447.0
Uttar Pradesh,Rampur,2025-03,1157.0,908.0,2065.0
Uttar Pradesh,Rampur,2025-04,735.0,607.0,1342.0
Uttar Pradesh,Rampur,2025-05,540.0,493.0,1033.0
Uttar Pradesh,Rampur,2025-06,1420.0,967.0,2387.0
Uttar Pradesh,Rampur,2025-07,903.0,712.0,1615.0
Uttar Pradesh,Rampur,2025-08,734.0,624.0,1358.0
Uttar Pradesh,Rampur,2025-09,1067.0,856.0,1923.0
Uttar Pradesh,Rampur,2025-10,869.0,645.0,1514.0
Uttar Pradesh,Rampur,2025-11,1428.0,942.0,2370.0
Uttar Pradesh,Rampur,2025-12,1383.0,790.0,2173.0
Uttar Pradesh,Saharanpur,2025-01,67376.0,45192.0,112568.0
Uttar Pradesh,Saharanpur,2025-02,2618.0,1511.0,4129.0
Uttar Pradesh,Saharanpur,2025-03,2089.0,1459.0,3548.0
Uttar Pradesh,Saharanpur,2025-04,1314.0,957.0,2271.0
Uttar Pradesh,Saharanpur,2025-05,1109.0,845.0,1954.0
Uttar Pradesh,Saharanpur,2025-06,2025.0,1361.0,3386.0
Uttar Pradesh,Saharanpur,2025-07,1305.0,1016.0,2321.0
Uttar Pradesh,Saharanpur,2025-08,1396.0,995.0,2391.0
Uttar Pradesh,Saharanpur,2025-09,1933.0,1436.0,3369.0
Uttar Pradesh,Saharanpur,2025-10,1624.0,1115.0,2739.0
Uttar Pradesh,Saharanpur,2025-11,2687.0,1851.0,4538.0
Uttar Pradesh,Saharanpur,2025-12,2152.0,1426.0,3578.0
Uttar Pradesh,Sambhal,2025-01,46603.0,13449.0,60052.0
Uttar Pradesh,Sambhal,2025-02,1797.0,572.0,2369.0
Uttar Pradesh,Sambhal,2025-03,1482.0,566.0,2048.0
Uttar Pradesh,Sambhal,2025-04,1148.0,438.0,1586.0
Uttar Pradesh,Sambhal,2025-05,648.0,303.0,951.0
Uttar Pradesh,Sambhal,2025-06,1337.0,505.0,1842.0
Uttar Pradesh,Sambhal,2025-07,843.0,346.0,1189.0
Uttar Pradesh,Sambhal,2025-08,829.0,386.0,1215.0
Uttar Pradesh,Sambhal,2025-09,1305.0,562.0,1867.0
Uttar Pradesh,Sambhal,2025-10,1406.0,603.0,2009.0
Uttar Pradesh,Sambhal,2025-11,1591.0,711.0,2302.0
Uttar Pradesh,Sambhal,2025-12,1501.0,503.0,2004.0
Uttar Pradesh,Sant Kabir Nagar,2025-01,29982.0,21879.0,51861.0
Uttar Pradesh,Sant Kabir Nagar,2025-02,1254.0,743.0,1997.0
Uttar Pradesh,Sant Kabir Nagar,2025-03,1104.0,738.0,1842.0
Uttar Pradesh,Sant Kabir Nagar,2025-04,720.0,530.0,1250.0
Uttar Pradesh,Sant Kabir Nagar,2025-05,563.0,467.0,1030.0
Uttar Pradesh,Sant Kabir Nagar,2025-06,1256.0,767.0,2023.0
Uttar Pradesh,Sant Kabir Nagar,2025-07,665.0,487.0,1152.0
Uttar Pradesh,Sant Kabir Nagar,2025-08,567.0,531.0,1098.0
Uttar Pradesh,Sant Kabir Nagar,2025-09,805.0,652.0,1457.0
Uttar Pradesh,Sant Kabir Nagar,2025-10,738.0,585.0,1323.0
Uttar Pradesh,Sant Kabir Nagar,2025-11,977.0,713.0,1690.0
Uttar Pradesh,Sant Kabir Nagar,2025-12,998.0,612.0,1610.0
Uttar Pradesh,Sant Ravidas Nagar,2025-01,26452.0,13387.0,39839.0
Uttar Pradesh,Sant Ravidas Nagar,2025-02,932.0,570.0,1502.0
Uttar Pradesh,Sant Ravidas Nagar,2025-03,727.0,457.0,1184.0
Uttar Pradesh,Sant Ravidas Nagar,2025-04,499.0,366.0,865.0
Uttar Pradesh,Sant Ravidas Nagar,2025-05,392.0,278.0,670.0
Uttar Pradesh,Sant Ravidas Nagar,2025-06,714.0,486.0,1200.0
Uttar Pradesh,Sant Ravidas Nagar,2025-07,356.0,270.0,626.0
Uttar Pradesh,Sant Ravidas Nagar,2025-08,575.0,414.0,989.0
Uttar Pradesh,Sant Ravidas Nagar,2025-09,680.0,464.0,1144.0
Uttar Pradesh,Sant Ravidas Nagar,2025-10,808.0,480.0,1288.0
Uttar Pradesh,Sant Ravidas Nagar,2025-11,920.0,489.0,1409.0
Uttar Pradesh,Sant Ravidas Nagar,2025-12,942.0,489.0,1431.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-01,0.0,5.0,5.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-02,2.0,8.0,10.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-03,1.0,7.0,8.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-04,4.0,4.0,8.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-05,1.0,1.0,2.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-06,4.0,1.0,5.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-07,0.0,0.0,0.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-08,3.0,2.0,5.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09,2.0,5.0,7.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10,2.0,2.0,4.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-11,1.0,2.0,3.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-12,1.0,0.0,1.0
Uttar Pradesh,Shahjahanpur,2025-01,70826.0,23456.0,94282.0
Uttar Pradesh,Shahjahanpur,2025-02,2711.0,995.0,3706.0
Uttar Pradesh,Shahjahanpur,2025-03,2249.0,886.0,3135.0
Uttar Pradesh,Shahjahanpur,2025-04,1275.0,661.0,1936.0
